,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,clusters_3,clusters_4,clusters_5
507,10683,Minions,2015-07-10,CMCSA,"Action, Animation, Adventure",c7b6e529b1382a58db9eda0bd38ca05d,twitter,search_term,t,101,7769,"['Action', 'Animation', 'Adventure']",Action,2015,5,74000000.0,Universal Pictures,PG,Original,Yes,336045770,Action,79819797.03,HighBudget,362474393.99,2,3,Top5,2,3,0
508,122253,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),2020-02-07,T,"Adventure, Action",ef834da0f52638aa7032d6d7eb6bc801,twitter,search_term,t,101,7769,"['Adventure', 'Action']",Adventure,2020,10,82000000.0,Warner Bros.,R,Not Original,Yes,201900000,Adventure,82000000.0,HighBudget,201900000.0,5,1,Top5,2,0,3
509,39893,It (2017),2017-09-08,T,"Horror, Drama, Thriller",2d161c95916330bd4bf99f49d0ac4e4f,twitter,search_term,t,101,7769,"['Horror', 'Drama', 'Thriller']",Horror,2017,7,35000000.0,Warner Bros.,R,Remake,Yes,701800000,Horror,36504670.34,MediumBudget,731970789.84,3,1,Top5,0,2,2
510,121608,Brittany Runs A Marathon,2019-08-23,,"Drama, Comedy",84600a588e4ab1ca996b0cedbd22c74f,facebook,page,t,101,7769,"['Drama', 'Comedy']",Drama,2019,9,7400000.0,Amazon Studios,R,Original,No,7400000,Drama,7400000.0,MediumBudget,7400000.0,4,482,Top100+,1,1,4
511,10598,Annabelle,2014-10-03,T,Horror,00b41c8a65fb672a8224b9146c6638f1,facebook,search_term,t,101,7769,['Horror'],Horror,2014,4,6500000.0,Warner Bros.,R,Original,Yes,84273813,Horror,7019515.57,MediumBudget,91009437.33,1,1,Top5,0,2,2
512,121612,Honey Boy,2019-11-08,AMZN,Drama,b20c6dc12040f79219c11dde5cbf5e49,instagram,page,t,101,7769,['Drama'],Drama,2019,9,3500000.0,Amazon Studios,R,Not Original,No,3012615,Drama,3500000.0,LowBudget,3012615.0,4,482,Top100+,1,1,4
513,112427,My Hero Academia: Two Heroes,2018-09-25,,"Animation, Comedy, Action",5f43d1c402f50d2e904297bc28e67e1c,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Action']",Animation,2018,8,0.0,Bones,PG-13,Not Original,Yes,27500000,Family,0.0,LowBudget,27998357.77,3,5177,Top100+,2,3,0
514,59691,Black Swan*,2010-12-03,FOXA,"Thriller, Drama",13c906697907a19e15c101ba4beb4398,facebook,page,t,101,7769,"['Thriller', 'Drama']",Thriller,2010,1,13000000.0,Fox Searchlight Pictures,R,Original,No,330400000,Thriller,15241745.41,MediumBudget,387374821.85,1,79,Top100,0,2,2
515,61426,Despicable Me,2010-07-09,CMCSA,"Animation, Adventure, Comedy",4bfb80ed5d2473a1b24f5f6a094644fe,twitter,handle,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2010,1,69000000.0,Universal Pictures,PG,Original,Yes,251513985,Family,80898494.88,HighBudget,294885548.22,1,3,Top5,2,3,0
516,77544,Cold War,2018-12-21,AMZN,Drama,db3946e1f0a37830a23056e1fe3d6047,instagram,page,t,101,7769,['Drama'],Drama,2018,8,4800000.0,Opus Film,R,Original,Yes,20500000,Drama,4886986.08,LowBudget,20871503.07,3,2294,Top100+,1,1,4
517,91708,Trolls World Tour,2020-04-10,CMCSA,"Comedy, Adventure, Animation",960854b0b172319f9c1e0ba6ca32bfa2,twitter,handle,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2020,10,95000000.0,DreamWorks Pictures,PG,Original,Yes,160800000,Comedy,95000000.0,HighBudget,160800000.0,5,9,Top100,2,3,0
518,10654,Cinderella,2015-03-13,DIS,"Family, Adventure, Drama",f185a47fcfc894333ffab8787cefbb38,facebook,search_term,t,101,7769,"['Family', 'Adventure', 'Drama']",Family,2015,5,97500000.0,Sony Pictures,PG,Remake,No,201151353,Family,105167975.82,HighBudget,216971083.37,2,193,Top100+,2,3,0
519,12271,Chef,2014-05-30,,Comedy,252ba9809bbbd483ff9de63de583b4a5,twitter,search_term,t,101,7769,['Comedy'],Comedy,2014,4,11000000.0,Eros Entertainment,R,Remake,No,46000000,Comedy,11879180.2,MediumBudget,49676571.74,1,3211,Top100+,1,1,4
520,41315,A Street Cat Named Bob,2016-11-18,,Comedy,51dd6b2835268213e6e0a420e18df54a,twitter,search_term,t,101,7769,['Comedy'],Comedy,2016,6,8000000.0,Cleopatra Entertainment,PG-13,Not Original,No,82703,Comedy,8521659.42,MediumBudget,88095.85,2,12151,Top100+,1,1,4
521,60789,Behind the Candelabra,2013-01-26,,"Biography, Drama",5d34d89665f81063456c39e2abfc4ab5,twitter,search_term,t,101,7769,"['Biography', 'Drama']",Biography,2013,3,23000000.0,HBO Films,R,Not Original,No,1310896,Documentary,25241218.25,MediumBudget,1438635.31,1,246,Top100+,1,1,1
522,60626,Looper,2012-09-28,,"Crime, Action, Thriller, Sci Fi",32840ec68dba0b7de0afdb796eccf0f6,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Thriller', 'Sci Fi']",Crime,2012,2,30000000.0,Sony Pictures,R,Original,No,66486205,Thriller,33405599.81,MediumBudget,74033718.58,1,193,Top100+,0,2,2
523,121670,The Report,2019-11-15,AMZN,Drama,b242b6f6bec960229b27a66d2ce125a8,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,8000000.0,Amazon Studios,R,Not Original,No,517788,Drama,8000000.0,MediumBudget,517788.0,4,482,Top100+,1,1,4
524,105354,The Aeronauts,2019-12-06,AMZN,"Adventure, Action",591d73aa762af8606cda117699628902,twitter,handle,t,101,7769,"['Adventure', 'Action']",Adventure,2019,9,40000000.0,Amazon Studios,PG-13,Not Original,No,3300000,Adventure,40000000.0,MediumBudget,3300000.0,4,482,Top100+,2,0,3
525,130372,My Spy,2020-04-17,,"Action, Comedy",10ac71b97dcb9afb2c037ebbf5b9363c,twitter,search_term,t,101,7769,"['Action', 'Comedy']",Action,2020,10,18000000.0,Amazon Studios,PG-13,Original,No,4400000,Action,18000000.0,MediumBudget,4400000.0,5,482,Top100+,0,0,3
