,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin
140,59534,Ralph Breaks the Internet ,2018-11-21,DIS,"Adventure, Animation, Comedy",02857de8292f3521897047bd526af6bb,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2018,3
141,54412,"Three Billboards Outside Ebbing, Missouri ",2017-11-10,FOXA,Crime,e127ba8942e4b25b3774179bb9b1fdb1,twitter,search_term,t,101,7769,['Crime'],Crime,2017,2
142,55296,Jigsaw ,2017-10-27,LGF.A,Horror,fa3d0e1a43fb8b4723e3c90be89530e2,twitter,search_term,t,101,7769,['Horror'],Horror,2017,2
143,31835,Pirates of the Caribbean: Dead Men Tell No Tales ,2017-05-26,DIS,"Comedy, Action, Adventure",f26f5f93aac8faf3ca9076c444480be8,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2017,2
144,10599,Gone Girl ,2014-10-03,FOXA,"Crime, Drama, Mystery",6c95ed388ccde764ba423e251ac28f07,facebook,page,t,101,7769,"['Crime', 'Drama', 'Mystery']",Crime,2014,1
145,10579,The Expendables 3 ,2014-08-15,LGF.A,"Thriller, Action, Adventure",4dd2ca300d9a742350512d882eb6632d,twitter,search_term,t,101,7769,"['Thriller', 'Action', 'Adventure']",Thriller,2014,1
146,67445,I Can Only Imagine ,2018-03-16,,Family,e84b90394c7b49639a676457c16d2d2f,twitter,search_term,t,101,7769,['Family'],Family,2018,3
147,60925,The Heat ,2013-06-28,FOXA,"Crime, Action, Comedy",4e457fa358195f96053fdaf9534edf32,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2013,1
148,13257,Captain America: Civil War ,2016-05-06,DIS,"Action, Sci Fi, Thriller",3d761b0fe3465faabd38cc266e1b68f8,twitter,search_term,t,101,7769,"['Action', 'Sci Fi', 'Thriller']",Action,2016,2
149,23147,Power Rangers ,2017-03-24,LGF.A,"Sci Fi, Action, Fantasy",9f6e65e46a6885e0663d4900b45ceec2,instagram,page,t,101,7769,"['Sci Fi', 'Action', 'Fantasy']",Sci Fi,2017,2
150,42159,The Circle (2017) ,2017-04-28,,"Sci Fi, Thriller, Drama",7286503933783d41015428c527231c16,twitter,search_term,t,101,7769,"['Sci Fi', 'Thriller', 'Drama']",Sci Fi,2017,2
151,84563,Peppermint ,2018-09-07,,"Thriller, Drama, Action",1cdcbc488026fb1fd2fe4069d761bf97,instagram,page,t,101,7769,"['Thriller', 'Drama', 'Action']",Thriller,2018,3
152,13743,The Visit ,2015-09-11,CMCSA,"Horror, Comedy",dddd8ebd15091ad13212ec28f88b5477,facebook,page,t,101,7769,"['Horror', 'Comedy']",Horror,2015,1
153,48946,Slender Man ,2018-08-10,,Horror,51c2992b4e54e720c152c948069ddc83,instagram,page,t,101,7769,['Horror'],Horror,2018,3
154,91709,The Turning ,2020-01-24,CMCSA,"Horror, Drama",8eae9dac2501e14c2b34037f03d8c84d,twitter,search_term,t,101,7769,"['Horror', 'Drama']",Horror,2020,5
155,59707,Die Hard* ,,FOXA,"Action, Thriller",e412c57c0b8be697d052205d87cedfea,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,,
156,83243,Life Itself (2018) ,2018-09-21,AMZN,"Romance, Drama",7a741f6b069e3fc87c6c70194bc9b434,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2018,3
157,69032,Chappaquiddick ,2018-04-06,,"Drama, History, Biography",2992ef9d9a016c4baadf158a49cfaf69,twitter,handle,t,101,7769,"['Drama', 'History', 'Biography']",Drama,2018,3
158,79523,The First Purge ,2018-07-04,CMCSA,"Action, Horror, Sci Fi",35f2ec829685ad7efe16c26d159c3cc3,twitter,search_term,t,101,7769,"['Action', 'Horror', 'Sci Fi']",Action,2018,3
159,10560,Deliver Us From Evil ,2014-07-02,,"Thriller, Horror, Crime",5510df7d266d0e6e32917b4f338c7f81,instagram,page,t,101,6766,"['Thriller', 'Horror', 'Crime']",Thriller,2014,1
160,60704,The Man with the Iron Fists ,2012-11-02,CMCSA,Action,75de5f0fa213eab1e911e7244a742c20,twitter,handle,t,101,7769,['Action'],Action,2012,1
161,27773,Maze Runner: The Death Cure ,2018-01-26,FOXA,Sci Fi,63b844b75a5615af384b418dbfa78e39,twitter,search_term,t,101,7769,['Sci Fi'],Sci Fi,2018,3
162,15592,The Hunger Games ,2012-03-23,LGF.A,"Sci Fi, Adventure",927ffd87fd39e8084983d63f863572cb,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure']",Sci Fi,2012,1
163,43975,A Good Day to Die Hard ,2013-02-14,FOXA,"Crime, Action, Thriller",e412c57c0b8be697d052205d87cedfea,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Thriller']",Crime,2013,1
164,24362,The Shack ,2017-03-03,LGF.A,Thriller,84a47afa0dd581e0154edb611ff1656a,facebook,search_term,t,101,7769,['Thriller'],Thriller,2017,2
165,91713,A Dog's Journey ,2019-05-17,CMCSA,Family,abbbf47c2da95eb2eebd36957ad2749d,twitter,search_term,t,101,7769,['Family'],Family,2019,4
166,34334,Girls Trip ,2017-07-21,CMCSA,Comedy,0aaaa288bd3f3acd479a09706d1cb691,twitter,handle,t,101,7769,['Comedy'],Comedy,2017,2
167,34791,Gifted ,2017-04-07,FOXA,Drama,cffc333b0235951a7aeca19d0a6a48bd,twitter,search_term,t,101,7769,['Drama'],Drama,2017,2
168,10533,Heaven Is for Real ,2014-04-16,,Drama,a68ee487c23220043eacda9738f30b19,twitter,handle,t,101,7769,['Drama'],Drama,2014,1
169,10616,Dumb and Dumber To ,2014-11-14,CMCSA,Comedy,1b1e8c5cd670310f7d747fd35c4576d7,twitter,search_term,t,101,7769,['Comedy'],Comedy,2014,1
170,121670,The Report ,2019-11-15,AMZN,Drama,b242b6f6bec960229b27a66d2ce125a8,twitter,search_term,t,101,7769,['Drama'],Drama,2019,4
171,112713,Last Christmas ,2019-11-08,CMCSA,"Comedy, Romance",7663fdb1c00e819833d0ca139d27d393,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2019,4
172,110817,The Mule (2018) ,2018-12-14,T,"Drama, Crime",687adada2a7f3b1f936ecb1286d218a3,facebook,page,t,101,7769,"['Drama', 'Crime']",Drama,2018,3
173,12997,Maze Runner: The Scorch Trials ,2015-09-18,FOXA,"Action, Thriller, Sci Fi",38a493d8640d02c5fc8fa6742cc9ed5d,twitter,search_term,t,101,7769,"['Action', 'Thriller', 'Sci Fi']",Action,2015,1
174,60904,This Is The End ,2013-06-12,,"Comedy, Action",b7abf9790dc44aa9502ebc548c107d0f,instagram,page,t,101,6766,"['Comedy', 'Action']",Comedy,2013,1
175,57724,The Shape of Water ,2017-12-01,FOXA,"Adventure, Drama, Fantasy",c7c8d19db86a9a332abe565e10ac2922,twitter,search_term,t,101,7769,"['Adventure', 'Drama', 'Fantasy']",Adventure,2017,2
176,33012,The Mummy ,2017-06-09,CMCSA,"Fantasy, Adventure, Action",3a06a523b518342dcce9f418f2e96088,facebook,page,t,101,7769,"['Fantasy', 'Adventure', 'Action']",Fantasy,2017,2
177,111810,BrightBurn ,2019-05-24,,Horror,2e11c744fa79bffdf07579651e92203e,instagram,page,t,101,7769,['Horror'],Horror,2019,4
178,10669,Pixels ,2015-07-24,,"Family, Comedy, Action",101fc897a436644ff559cd4b6dd88aba,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Action']",Family,2015,1
179,12279,The Walk ,2015-10-09,,Drama,97ae1c11f942af84b405f7b227e8741f,facebook,page,t,101,7769,['Drama'],Drama,2015,1
180,17436,The Divergent Series: Ascendant ,,LGF.A,"Adventure, Romance, Sci Fi",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Adventure', 'Romance', 'Sci Fi']",Adventure,,
181,10678,Inside Out ,2015-06-19,DIS,Animation,b9813c9d35949074b2b44895e9f4cd93,facebook,page,t,101,7769,['Animation'],Animation,2015,1
182,5871,Divergent,2014-03-21,,"Sci Fi, Adventure, Mystery",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Sci Fi', 'Adventure', 'Mystery']",Sci Fi,2014,1
183,39770,Divergent ,2014-03-21,,"Mystery, Sci Fi, Adventure",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Mystery', 'Sci Fi', 'Adventure']",Mystery,2014,1
184,33015,Kingsman: The Golden Circle ,2017-09-22,FOXA,"Action, Comedy, Adventure",9a93c7fd112f262ae26bc1ac04f01595,instagram,page,t,101,7769,"['Action', 'Comedy', 'Adventure']",Action,2017,2
185,82200,Christopher Robin ,2018-08-03,DIS,"Animation, Adventure, Comedy",af63c4b990be7300f656affa3a53309d,facebook,page,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2018,3
186,61012,The Best Man Holiday ,2013-11-15,,Comedy,f22e6691e95b4e91dc3b3c68771437a6,twitter,handle,t,101,7769,['Comedy'],Comedy,2013,1
187,16072,The Divergent Series: Allegiant ,2016-03-18,LGF.A,"Romance, Sci Fi, Action, Adventure",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Romance', 'Sci Fi', 'Action', 'Adventure']",Romance,2016,2
188,16904,Risen ,2016-02-19,,Action,63783d357d25958d2e4fa6f05d8d7da0,instagram,page,t,101,6766,['Action'],Action,2016,2
189,81768,The Hustle ,2019-05-10,,Comedy,2ac339d611d91c07d661cc999bcd744f,facebook,search_term,t,101,7769,['Comedy'],Comedy,2019,4
190,74898,The Miracle Season ,2018-04-06,,"Drama, Sport",31143efa9615fce3e28c50806d478917,twitter,search_term,t,101,7769,"['Drama', 'Sport']",Drama,2018,3
191,29418,Baby Driver ,2017-06-28,,"Crime, Action, Music",c79e78b33c7c3767e4988f32e1377b27,facebook,search_term,t,101,7769,"['Crime', 'Action', 'Music']",Crime,2017,2
192,10621,Penguins of Madagascar ,2014-11-26,FOXA,"Adventure, Comedy, Animation",147af3a2934d5a28e8a4c100565abe68,twitter,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2014,1
193,101788,Beverly Hills Chihuahua ,2008-10-03,,"Family, Comedy",ce73146100a265a1ba3796a56b32b45e,twitter,search_term,t,101,7769,"['Family', 'Comedy']",Family,2008,1
194,57724,The Shape of Water ,2017-12-01,FOXA,"Adventure, Drama, Fantasy",a7b71ea33204e2305f1a264ce45199a8,twitter,search_term,t,101,7769,"['Adventure', 'Drama', 'Fantasy']",Adventure,2017,2
195,15397,Steve Jobs ,2015-10-23,CMCSA,Biography,6374e322ac9706db32b485e6a6cd86f3,twitter,search_term,t,101,7769,['Biography'],Biography,2015,1
196,10579,The Expendables 3 ,2014-08-15,LGF.A,"Thriller, Action, Adventure",734156b6faf0bee2943b9399eab5f2da,facebook,search_term,t,101,7769,"['Thriller', 'Action', 'Adventure']",Thriller,2014,1
197,34336,Ferdinand ,2017-12-15,FOXA,"Animation, Adventure, Comedy",dfaae80b5662f2b01e67592368a0ffd7,twitter,handle,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2017,2
198,59500,UglyDolls ,2019-05-03,,"Comedy, Adventure, Animation",e55351116fb098f62b3eaebee20bf2f6,instagram,page,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2019,4
199,71783,Crazy Rich Asians ,2018-08-15,T,Comedy,1bebdfe5f7456c74ac0f5e691ef89f8b,facebook,search_term,t,101,7769,['Comedy'],Comedy,2018,3
200,12991,Straight Outta Compton ,2015-08-14,CMCSA,"Biography, Music",0ee82ef969e3a8c9ffa88a06b3665cf9,facebook,page,t,101,7769,"['Biography', 'Music']",Biography,2015,1
201,83243,Life Itself (2018) ,2018-09-21,AMZN,"Romance, Drama",2cddaf2e6f8f1437099cf9f6c17b2df0,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2018,3
202,12991,Straight Outta Compton ,2015-08-14,CMCSA,"Biography, Music",8c380f1af461230b3683273d8d964a93,facebook,search_term,t,101,7769,"['Biography', 'Music']",Biography,2015,1
203,70298,"Love, Simon ",2018-03-16,FOXA,"Adult, Adventure",4adb36a93965e2fc0c62825a645f631e,twitter,search_term,t,101,7769,"['Adult', 'Adventure']",Adult,2018,3
204,59761,Dear John ,2010-02-05,FOXA,"Romance, War, Drama",d1d027163289a342a3225bc24c4a2641,facebook,page,t,101,7769,"['Romance', 'War', 'Drama']",Romance,2010,1
205,59534,Ralph Breaks the Internet ,2018-11-21,DIS,"Adventure, Animation, Comedy",e2f60713bdea229e8387cda882929fc7,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2018,3
206,17973,By the Sea ,2015-11-13,CMCSA,"Drama, Romance",ce98040ff232cda9eff096e8d375366f,facebook,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2015,1
207,11436,The Theory of Everything ,2014-11-26,CMCSA,"Biography, Drama",d30a700b1f5039ce082ebc4c3a030fe4,facebook,page,t,101,7769,"['Biography', 'Drama']",Biography,2014,1
208,10608,Kingsman: The Secret Service ,2015-02-13,FOXA,"Comedy, Action, Adventure",b38fb4526c74905d6c319cbac4260e87,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2015,1
209,10602,The Interview ,2014-12-24,,Comedy,28e56f2f2ecfba828b1c6d5b415ceffb,facebook,search_term,t,101,7769,['Comedy'],Comedy,2014,1
210,79523,The First Purge ,2018-07-04,CMCSA,"Action, Horror, Sci Fi",8e3901302e5e8622de4c9ff2ef72be2e,facebook,search_term,t,101,7769,"['Action', 'Horror', 'Sci Fi']",Action,2018,3
211,79431,Superfly ,2018-06-13,,"Action, Drama, Crime",b7bd786f369ccb46da497c6a12b604a6,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Crime']",Action,2018,3
212,55296,Jigsaw ,2017-10-27,LGF.A,Horror,2f711e60442ac9ddd3e65aeafc3c5dcc,twitter,search_term,t,101,7769,['Horror'],Horror,2017,2
213,130372,My Spy ,2020-04-17,,"Action, Comedy",10ac71b97dcb9afb2c037ebbf5b9363c,twitter,search_term,t,101,7769,"['Action', 'Comedy']",Action,2020,5
214,73009,Truth or Dare ,2018-04-13,CMCSA,"Thriller, Horror",a9c927eff2722eda30e3e695fee2013d,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2018,3
215,138490,The King's Man ,2020-09-18,FOXA,"Action, Comedy",9a93c7fd112f262ae26bc1ac04f01595,instagram,page,t,101,7769,"['Action', 'Comedy']",Action,2020,5
216,12999,Hotel Transylvania 2 ,2015-09-25,,"Family, Comedy, Animation",28ffcedf58a3e3e01a9c8e405b08c00e,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2015,1
217,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",9dfde780857b2bda1537c67e0260a78b,facebook,page,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
218,18148,Legend ,2015-11-20,CMCSA,"Drama, Biography, Crime",f5a0ee09bdfac984789034f04a4fb0af,facebook,page,t,101,7769,"['Drama', 'Biography', 'Crime']",Drama,2015,1
219,17973,By the Sea ,2015-11-13,CMCSA,"Drama, Romance",3ac095536ba959418f9414194ad94f32,twitter,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2015,1
220,44878,The Predator (2018) ,2018-09-14,FOXA,"Adventure, Action, Horror",bd2b567fe92a51754558447bb32b678c,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Horror']",Adventure,2018,3
221,120946,Tolkien ,2019-05-10,FOXA,"Biography, Drama",1422e25c7707af0a600ca90c72533a68,twitter,search_term,t,101,7769,"['Biography', 'Drama']",Biography,2019,4
222,17328,Fifty Shades Darker ,2017-02-10,CMCSA,"Drama, Romance",a3ae6b29c0947d409ad260d79cd62c3c,facebook,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2017,2
223,16072,The Divergent Series: Allegiant ,2016-03-18,LGF.A,"Romance, Sci Fi, Action, Adventure",26835a157b292c61d24d183038bdfb57,facebook,search_term,t,101,7769,"['Romance', 'Sci Fi', 'Action', 'Adventure']",Romance,2016,2
224,61082,3 Days to Kill ,2014-02-21,,"Action, Drama, Thriller",30e3843b9a84a1f08c1a725b5c3b2106,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Thriller']",Action,2014,1
225,140003,Thor: Love and Thunder ,2021-11-05,,"Action, Adventure, Comedy",816d63144f366565a06af71f84c49896,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2021,5
226,41144,Murder on the Orient Express ,2017-11-10,FOXA,"Mystery, Drama",60b095dcb0d244181fe54616e1d27df1,twitter,search_term,t,101,7769,"['Mystery', 'Drama']",Mystery,2017,2
227,10607,Nightcrawler ,2014-10-31,,"Crime, Thriller, Drama",c0e14c8c7004dbabdb8d162860b5daec,instagram,page,t,101,6766,"['Crime', 'Thriller', 'Drama']",Crime,2014,1
228,22205,The Magnificent Seven ,2016-09-23,,"Western, Action",77020ef53d432e8a1b22768f55096b54,facebook,search_term,t,101,7769,"['Western', 'Action']",Western,2016,2
229,57549,Goodbye Christopher Robin ,2017-10-13,FOXA,Drama,12de57cc5b4903170a850461740e7d68,twitter,search_term,t,101,7769,['Drama'],Drama,2017,2
230,5871,Divergent,2014-03-21,,"Sci Fi, Adventure, Mystery",4c87587e856461017dd977eaefd7f5c8,twitter,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Mystery']",Sci Fi,2014,1
231,131226,Pavarotti ,2019-06-07,CBS,"Music, Documentary, Biography",262252bcc64466bb64facfdec4c8995d,instagram,page,t,101,7769,"['Music', 'Documentary', 'Biography']",Music,2019,4
232,10579,The Expendables 3 ,2014-08-15,LGF.A,"Thriller, Action, Adventure",a6d0ecbbf00cf4220ed0dc388491a33a,facebook,search_term,t,101,7769,"['Thriller', 'Action', 'Adventure']",Thriller,2014,1
233,60403,Marley & Me* ,2008-12-05,FOXA,Comedy,c990fb0004422da4ff656680580bdaab,twitter,search_term,t,101,7769,['Comedy'],Comedy,2008,1
234,59196,Deadpool 2 ,2018-05-18,FOXA,"Comedy, Action, Adventure",eccee24266f65a2e129fcec5010249f9,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2018,3
235,155879,Wendy ,2020-02-28,FOXA,"Fantasy, Drama",b55759ed1811925db8f10f4bdc335258,instagram,page,t,101,7769,"['Fantasy', 'Drama']",Fantasy,2020,5
236,25861,Resident Evil: The Final Chapter ,2017-01-27,,"Horror, Sci Fi, Action",70af9e49b741b8304211d44be2f17d56,facebook,search_term,t,101,7769,"['Horror', 'Sci Fi', 'Action']",Horror,2017,2
237,10607,Nightcrawler ,2014-10-31,,"Crime, Thriller, Drama",cc77813c02c7fe2bace7f00d844eaec7,twitter,search_term,t,101,7769,"['Crime', 'Thriller', 'Drama']",Crime,2014,1
238,16072,The Divergent Series: Allegiant ,2016-03-18,LGF.A,"Romance, Sci Fi, Action, Adventure",9056829ab81eaae7009eb8c1b264f5e4,facebook,search_term,t,101,7769,"['Romance', 'Sci Fi', 'Action', 'Adventure']",Romance,2016,2
239,10681,Terminator Genisys ,2015-07-01,VIA,"Adventure, Action, Sci Fi",ef2179fe7e5c84ec18f4790693b8a1f3,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2015,1
240,41137,Insidious: The Last Key ,2018-01-05,CMCSA,"Horror, Mystery, Thriller",ba5e2998cccc0f610c0e5c2ba8614432,facebook,page,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,3
241,54412,"Three Billboards Outside Ebbing, Missouri ",2017-11-10,FOXA,Crime,0dca64af2e366905d61ce202f76ba8b2,facebook,search_term,t,101,7769,['Crime'],Crime,2017,2
242,10599,Gone Girl ,2014-10-03,FOXA,"Crime, Drama, Mystery",94a089e9fd00d70a32f670c86d3b95f0,twitter,search_term,t,101,7769,"['Crime', 'Drama', 'Mystery']",Crime,2014,1
243,23662,Moana ,2016-11-23,DIS,"Animation, Adventure, Comedy, Fantasy, Family, Musical",df02d0245eb208012ca8e61419234c4d,twitter,search_term,t,101,7769,"['Animation', 'Adventure', 'Comedy', 'Fantasy', 'Family', 'Musical']",Animation,2016,2
244,77709,Johnny English Strikes Again ,2018-10-26,CMCSA,"Adventure, Action, Comedy",d56c2a54c40ac3eea4552b4ff4fa355d,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Comedy']",Adventure,2018,3
245,146657,El Camino: A Breaking Bad Movie ,2019-10-04,NFLX,Drama,e7bafcd3450466fdaa4b116292197a5a,twitter,search_term,t,7223,7407,['Drama'],Drama,2019,4
246,119285,Onward ,2020-03-06,DIS,Animation,8880947be82250dd6f46c3543f035833,facebook,page,t,101,7769,['Animation'],Animation,2020,5
247,52189,The SpongeBob Movie: Sponge on the Run ,,VIA,"Adventure, Comedy, Animation",557b93050ef72eb1a1b0a831a350f6f7,twitter,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,,
248,60803,Beautiful Creatures ,2013-02-14,DIS,"Romance, Drama",19071e0d35b1b0b8542f833d5b649c20,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2013,1
249,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",9056829ab81eaae7009eb8c1b264f5e4,facebook,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
250,44906,Ocean's 8 ,2018-06-08,T,Crime,189495b5ea030c7ef2fe5bf694c9462d,twitter,search_term,t,101,7769,['Crime'],Crime,2018,3
251,27767,The Lego Batman Movie ,2017-02-10,T,"Action, Comedy, Animation",7e7c1946ce519fc362330ec3849f18e7,twitter,search_term,t,101,7769,"['Action', 'Comedy', 'Animation']",Action,2017,2
252,101121,Terminator: Dark Fate ,2019-11-01,VIA,Action,3ddc7968745991a10030ad4fcf34980c,twitter,search_term,t,101,7769,['Action'],Action,2019,4
253,66307,The Upside ,2019-01-11,,"Drama, Comedy",14a75e0f4abc779ba1d1604e07c117e4,twitter,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2019,4
254,59466,Bumblebee ,2018-12-21,VIA,"Sci Fi, Adventure, Action",345542921593ce180424c57403758e97,facebook,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2018,3
255,82297,A Dog's Way Home ,2019-01-11,,Drama,249fda55a356e1bdc561b65236ed6fb3,twitter,handle,t,101,7769,['Drama'],Drama,2019,4
256,12272,The Wind Rises ,2014-02-21,DIS,"Biography, Animation, Drama",a28c704c3d55c7f1aab020758550a495,facebook,page,t,101,7769,"['Biography', 'Animation', 'Drama']",Biography,2014,1
257,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",81dee42bdb5a8b43fe7c892438eb78e3,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
258,63818,Top Gun: Maverick ,,VIA,Action,bb476a80fb195d35bf841ae6202dc6eb,facebook,search_term,t,101,7769,['Action'],Action,,
259,18918,La La Land ,2016-12-09,LGF.A,"Music, Romance, Comedy, Drama",f4df3b13d642484d25db3c7b0edd9bac,twitter,search_term,t,101,7769,"['Music', 'Romance', 'Comedy', 'Drama']",Music,2016,2
260,121667,Late Night ,2019-06-07,,"Comedy, Drama",ef91c426321aa2c5f61ccef34e50dd94,instagram,page,t,101,7769,"['Comedy', 'Drama']",Comedy,2019,4
261,59462,Tyler Perry's Boo 2! A Madea Halloween ,2017-10-20,LGF.A,Comedy,88ccbec80b8fd132c38a4e082e7d06ee,facebook,search_term,t,101,7769,['Comedy'],Comedy,2017,2
262,67445,I Can Only Imagine ,2018-03-16,,Family,b5710413cb629f87862f0765fa3732d4,twitter,handle,t,101,7769,['Family'],Family,2018,3
263,11447,The Second Best Exotic Marigold Hotel ,2015-03-06,FOXA,"Drama, Comedy",261ce5dc0c3bf0d49a01fe42a6251485,facebook,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2015,1
264,111810,BrightBurn ,2019-05-24,,Horror,0adc4d0fff6bc6392d96f7ee97e9a859,twitter,search_term,t,101,7769,['Horror'],Horror,2019,4
265,60945,The Smurfs 2 ,2013-07-31,,"Family, Animation, Comedy",97f8970ccf303a621fc3f131a9f95045,facebook,search_term,t,101,7769,"['Family', 'Animation', 'Comedy']",Family,2013,1
266,16072,The Divergent Series: Allegiant ,2016-03-18,LGF.A,"Romance, Sci Fi, Action, Adventure",d7a205b86e26391883be46a3d6120332,facebook,search_term,t,101,7769,"['Romance', 'Sci Fi', 'Action', 'Adventure']",Romance,2016,2
