,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,cluster_id
354,111574,The Best of Enemies,2019-04-05,,Drama,a1bdf2d28d97e0e4bb644e993e0e5eab,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,10000000.0,STX Entertainment,PG-13,Not Original,No,10205616,Drama,-0.8156832013506053,MediumBudget,-0.6357152785738445,4,219,Top100+,0
355,120947,Unplanned,2019-03-29,,Drama,4e071a19e94ef9cdb988f4d417f23351,facebook,page,t,101,7769,['Drama'],Drama,2019,9,6000000.0,Pure Flix,R,Not Original,No,19005109,Drama,-0.8728444131990946,LowBudget,-0.592211605113821,4,469,Top100+,5
356,15399,Creed,2015-11-25,T,"Sport, Drama",eab2b2284149c74d64f1e2e992d39b85,facebook,search_term,t,101,7769,"['Sport', 'Drama']",Sport,2015,5,37000000.0,Warner Bros.,PG-13,Original,Yes,109767581,Documentary,-0.3882616899334717,MediumBudget,-0.1008130452205298,2,1,Top5,8
357,64637,I Feel Pretty,2018-04-20,,Comedy,c5af9a4849db6b49ec33f13d7d0428ea,facebook,search_term,t,101,7769,['Comedy'],Comedy,2018,8,32000000.0,STX Entertainment,PG-13,Original,No,48795601,Comedy,-0.4930094863201925,MediumBudget,-0.4405590937311467,3,219,Top100+,9
358,54184,The Wolverine (2013),2013-07-26,,"Adventure, Action, Sci Fi, Fantasy",c36f3568de9be85dbee989e92ac783d0,twitter,handle,t,101,7769,"['Adventure', 'Action', 'Sci Fi', 'Fantasy']",Adventure,2013,3,115000000.0,20th Century Fox,PG-13,Original,Yes,414800000,Adventure,0.8449370486559248,HighBudget,1.56438368129158,1,7,Top100,8
359,43978,G.I. Joe: Retaliation,2013-03-28,,"Action, Sci Fi, Adventure",9e2e5843ad4ddef98bb8a5a5e82a10a1,facebook,page,t,101,7769,"['Action', 'Sci Fi', 'Adventure']",Action,2013,3,140000000.0,Paramount Pictures,PG-13,Not Original,Yes,122523060,Action,1.2370073267861657,HighBudget,-0.02140497956792823,1,6,Top100,7
360,111807,The Intruder,2019-05-03,,Thriller,9dffe9b78bf427ba5feb939b803e37f4,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,9,8000000.0,Sony Pictures,PG-13,Original,No,35388976,Thriller,-0.84426380727485,MediumBudget,-0.5112116656877138,4,193,Top100+,9
361,60782,Broken City,2013-01-18,FOXA,"Crime, Drama, Thriller",7b1ad707eca1cee26a1fa2063a6587f6,facebook,search_term,t,101,7769,"['Crime', 'Drama', 'Thriller']",Crime,2013,3,35000000.0,20th Century Fox,R,Original,No,19701164,Thriller,-0.4096878415323299,MediumBudget,-0.5792792913609345,1,7,Top100,3
362,77707,The Lego Movie 2: The Second Part,2019-02-08,T,"Adventure, Action, Animation",734b5b0de341cf27c44ec9d3d298ae43,twitter,handle,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2019,9,99000000.0,Warner Bros.,PG,Not Original,Yes,192300000,Adventure,0.45615376227828,HighBudget,0.2645382497192201,4,1,Top5,4
363,135125,The Invisible Man (2020),2020-02-28,CMCSA,"Drama, Action, Horror",5ad7d6c34fad8ac4868ad87a236afb07,twitter,search_term,t,101,7769,"['Drama', 'Action', 'Horror']",Drama,2020,10,7000000.0,Universal Pictures,R,Not Original,No,126100000,Drama,-0.8585541102369723,MediumBudget,-0.0627468771686079,5,3,Top5,5
364,97981,Death of a Nation,2018-08-03,,Documentary,5c40f1258082664ccfe7ed793be85c4c,facebook,search_term,t,101,7769,['Documentary'],Documentary,2018,8,6000000.0,Quality Flix,PG-13,Not Original,No,5900000,Documentary,-0.8712905914032353,MediumBudget,-0.6564731430071106,3,2068,Top100+,0
365,37216,The Lego Movie,2014-02-07,T,"Action, Adventure, Animation",a61ee89180d30c281879f52e458d315b,facebook,page,t,101,7769,"['Action', 'Adventure', 'Animation']",Action,2014,4,60000000.0,Warner Bros.,PG,Not Original,Yes,257784718,Action,-0.03263850011664047,HighBudget,0.6901487445741621,1,1,Top5,4
366,56970,Home Again,2017-09-08,,"Romance, Comedy",b3dfc183b4222882711311cee1040806,twitter,handle,t,101,7769,"['Romance', 'Comedy']",Romance,2017,7,15000000.0,Open Road Films,PG-13,Not Original,No,27020284,Drama,-0.7350164600634275,MediumBudget,-0.5468426056196269,3,223,Top100+,0
367,19151,Independence Day: Resurgence,2016-06-24,FOXA,"Sci Fi, Adventure, Action",d2fc5346bfd102f13e234df278fe243f,twitter,handle,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2016,6,165000000.0,20th Century Fox,PG-13,Original,Yes,103144286,Fantasy,1.5530663510972715,HighBudget,-0.14298582137508428,2,7,Top100,8
368,10552,22 Jump Street,2014-06-13,,"Crime, Action, Comedy",5c82c1fa447cf9b85a961fa4c820ab61,facebook,page,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2014,4,50000000.0,Sony Pictures,R,Not Original,Yes,191719337,Thriller,-0.18696312197347276,HighBudget,0.3374239336297154,1,193,Top100+,1
369,60965,Jobs,2013-08-16,,"Biography, Drama",74006b06823131994426eb13b048820f,twitter,search_term,t,101,7769,"['Biography', 'Drama']",Biography,2013,3,18000000.0,Open Road Films,PG-13,Not Original,No,16131410,Documentary,-0.6762956307009066,MediumBudget,-0.5986474817384168,1,223,Top100+,0
370,12996,Everest,2015-09-25,CMCSA,"Drama, Thriller, Adventure",99d3af2370ca1a22c14048d27d19ba4b,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Adventure']",Drama,2015,5,65000000.0,Universal Pictures,PG-13,Not Original,No,43482270,Drama,0.043335259948806965,HighBudget,-0.45429274539112063,2,3,Top5,0
371,23281,The Space Between Us,2017-02-03,,"Sci Fi, Action",e24401c0f9e8bc9c3428b29d111c8e53,twitter,handle,t,101,7769,"['Sci Fi', 'Action']",Sci Fi,2017,7,30000000.0,STX Entertainment,PG-13,Original,No,7885294,Fantasy,-0.5114466892979295,MediumBudget,-0.6455107376686486,3,219,Top100+,9
372,43982,Captain Phillips,2013-10-11,,"Drama, Thriller, Biography",5b6dccde12c1373d77eb2ff44bb72f2e,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Biography']",Drama,2013,3,55000000.0,Sony Pictures,PG-13,Not Original,No,107136417,Drama,-0.09603161891381466,HighBudget,-0.1048873233864091,1,193,Top100+,0
373,59472,The Nun,2018-09-07,T,"Horror, Mystery, Thriller",66b2b009a067c259eff705d5e9c84ef6,twitter,search_term,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,8,22000000.0,Warner Bros.,R,Not Original,Yes,117450119,Horror,-0.6385022189345143,MediumBudget,-0.09498811129734608,3,1,Top5,1
374,23655,Why Him?,2016-12-23,FOXA,Comedy,97140bef4e4a7af720520bbea242aaf3,instagram,page,t,101,7769,['Comedy'],Comedy,2016,6,38000000.0,20th Century Fox,R,Original,No,60323786,Comedy,-0.38014503021131246,MediumBudget,-0.3684897958232602,2,7,Top100,3
375,110780,Happy Death Day 2U,2019-02-13,CMCSA,"Horror, Mystery, Thriller",4d8eef9c415f8185da95eded6d3ec79c,instagram,page,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2019,9,9000000.0,Universal Pictures,PG-13,Original,Yes,28148130,Horror,-0.8299735043127277,MediumBudget,-0.5470095690394543,4,3,Top5,8
376,13737,Joy (2015),2015-12-25,FOXA,Drama,ccfb311ca35b72ccaa3227ff6fce8bde,facebook,search_term,t,101,7769,['Drama'],Drama,2015,5,60000000.0,20th Century Fox,PG-13,Not Original,No,101100000,Drama,-0.03373562397915744,HighBudget,-0.14703465732464951,2,7,Top100,0
377,61557,Hunter Killer,2018-10-26,LGF.A,"Thriller, Action",8770410af8fbf27e0606d46da1d2c362,facebook,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2018,8,40000000.0,Lionsgate,R,Not Original,No,15767460,Thriller,-0.37661530008583194,MediumBudget,-0.60680550353178,3,19,Top100,5
378,53637,The Foreigner,2017-10-13,,"Thriller, Action",75ce57f7b848a7d4ddcdc6d912bea18d,twitter,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2017,7,35000000.0,STX Entertainment,R,Not Original,No,34393507,Thriller,-0.43692343228082803,MediumBudget,-0.5088231375957154,3,219,Top100+,5
379,10549,A Million Ways to Die in the West,2014-05-30,CMCSA,"Western, Comedy",b1aac9d08baed97eb9bf3a4a489b307d,twitter,search_term,t,101,7769,"['Western', 'Comedy']",Western,2014,4,40000000.0,Universal Pictures,R,Original,No,87200000,Adventure,-0.34128774383030513,MediumBudget,-0.22060756218487362,1,3,Top5,3
380,44887,Tomb Raider (2018),2018-03-16,T,"Fantasy, Action, Adventure",8e12c6562cf0bd57e97abd7d7d4e15aa,instagram,page,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2018,8,90000000.0,Warner Bros.,PG-13,Not Original,No,274700000,Fantasy,0.35084836355738924,HighBudget,0.6965256513897689,3,1,Top5,0
381,12981,The Transporter Refueled,2015-09-04,,Action,e195edaa02243542bf05e7f85489ea45,twitter,search_term,t,101,7769,['Action'],Action,2015,5,22000000.0,EuropaCorp,PG-13,Original,Yes,16029670,Action,-0.6194743417173653,MediumBudget,-0.600689234577588,2,127,Top100+,8
382,10584,The November Man,2014-08-27,,"Action, Thriller",f73375527d1d72e695f3384335367c98,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,2014,4,15000000.0,Relativity Media,R,Not Original,No,25018119,Action,-0.7270992982580314,MediumBudget,-0.5525982642568712,1,8,Top100,5
383,29434,Smurfs: The Lost Village,2017-04-07,,"Animation, Action",1e4441e792ca04a7c4be00aacdc0e655,twitter,search_term,t,101,7769,"['Animation', 'Action']",Animation,2017,7,60000000.0,Sony Pictures,PG,Not Original,Yes,45020282,Family,-0.06430714748112745,HighBudget,-0.45402697414653626,3,193,Top100+,4
384,44904,Life of the Party,2018-05-11,T,Comedy,87c2c20da63fdd4b9b87c30130e86dec,twitter,handle,t,101,7769,['Comedy'],Comedy,2018,8,30000000.0,Warner Bros.,PG-13,Original,No,53059911,Comedy,-0.522108032843057,MediumBudget,-0.4190947846481263,3,1,Top5,9
385,21389,My Big Fat Greek Wedding 2,2016-03-25,CMCSA,Comedy,a0bee8f9c46af96e33cee7d7884e7222,twitter,search_term,t,101,7769,['Comedy'],Comedy,2016,6,18000000.0,Universal Pictures,PG-13,Original,Yes,59689605,Comedy,-0.684587767483774,MediumBudget,-0.37182955915204313,2,3,Top5,8
386,61087,The Grand Budapest Hotel,2014-03-07,FOXA,"Drama, Comedy",444ab34ae5ba25e7f893a1f7600eef49,facebook,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2014,4,31000000.0,Fox Searchlight Pictures,R,Original,No,59076019,Drama,-0.48017990340142214,MediumBudget,-0.3707622382043769,1,79,Top100,3
387,44154,The Beguiled,2017-06-23,CMCSA,"Western, Drama",090024a1fb7ca0e52eaf7e3ebbd651e1,twitter,search_term,t,101,7769,"['Western', 'Drama']",Western,2017,7,10000000.0,Focus Features,R,Remake,No,27400000,Adventure,-0.8095397170805287,MediumBudget,-0.544884628725631,3,81,Top100,2
388,43985,Thor: The Dark World,2013-11-08,DIS,"Action, Adventure, Fantasy",b72388c3ac6e3ed1ba10267dc7f7d8f2,twitter,search_term,t,101,7769,"['Action', 'Adventure', 'Fantasy']",Action,2013,3,150000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,206362140,Action,1.3938354380954232,HighBudget,0.4334754581683995,1,4,Top5,7
389,61027,47 Ronin,2013-12-25,CMCSA,"Action, Drama",df732d8f4fffa083e669455935fee795,facebook,page,t,101,7769,"['Action', 'Drama']",Action,2013,3,175000000.0,Universal Pictures,PG-13,Original,No,38362475,Action,1.7859057163685674,HighBudget,-0.478029786764621,1,3,Top5,9
390,43990,The Lone Ranger,2013-07-03,DIS,"Western, Action, Adventure",87890e73000cf997025fd99685498460,instagram,page,t,101,6766,"['Western', 'Action', 'Adventure']",Western,2013,3,225000000.0,Walt Disney Pictures,PG-13,Not Original,No,89302115,Adventure,2.570046272629049,HighBudget,-0.20164977712266857,1,4,Top5,0
391,10578,Let's Be Cops,2014-08-13,FOXA,"Comedy, Action",73bd26c912e05506faefd60d04ca3fa0,twitter,handle,t,101,7769,"['Comedy', 'Action']",Comedy,2014,4,17000000.0,20th Century Fox,R,Original,No,138200000,Comedy,-0.6962343739724067,MediumBudget,0.05168278239130132,1,7,Top100,3
392,60613,House at the End of the Street,2012-09-21,,"Horror, Thriller",e55e8142385d389002df2475f567688d,facebook,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2012,2,6900000.0,Relativity Media,PG-13,Not Original,No,31611916,Horror,-0.8487897182782017,MediumBudget,-0.5121434666644494,1,8,Top100,0
393,13258,Doctor Strange,2016-11-04,DIS,"Adventure, Fantasy",899c5ab4a668bcc1934b38f21d7d2f31,facebook,search_term,t,101,7769,"['Adventure', 'Fantasy']",Adventure,2016,6,165000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,232641920,Adventure,1.5530663510972715,HighBudget,0.538982655025858,2,4,Top5,7
394,29416,The Boss Baby,2017-03-31,FOXA,"Family, Comedy, Animation",c974c068f5b726cc746db4dd57cbe503,twitter,search_term,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2017,7,125000000.0,20th Century Fox,PG,Not Original,Yes,175003033,Family,0.9044951928837719,HighBudget,0.21621927314964878,3,7,Top100,4
395,60991,12 Years a Slave,2013-10-18,FOXA,"Drama, Biography, History",44eabbd08c59d26e2231e8787d2bf7de,facebook,page,t,101,7769,"['Drama', 'Biography', 'History']",Drama,2013,3,20000000.0,Fox Searchlight Pictures,R,Not Original,No,56671993,Drama,-0.6449300084962163,MediumBudget,-0.37868898336955886,1,79,Top100,5
396,59503,Isn't It Romantic,2019-02-13,T,Comedy,57f08d8d755e2c02872aadf93e00a139,facebook,search_term,t,101,7769,['Comedy'],Comedy,2019,9,31000000.0,Warner Bros.,PG-13,Original,No,48800000,Comedy,-0.5155868391460369,MediumBudget,-0.44490911747720463,4,1,Top5,9
397,59537,Glass,2019-01-18,CMCSA,Thriller,2dc6bbfe717222b3696f3290a2e8904f,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,9,20000000.0,Universal Pictures,PG-13,Original,Yes,111048468,Thriller,-0.6727801717293823,MediumBudget,-0.13715990678305207,4,3,Top5,8
398,60402,Limitless*,2011-03-18,FOXA,"Mystery, Thriller",8bfd14b76784a88d7be24dbd8e10b9e6,facebook,search_term,t,101,7769,"['Mystery', 'Thriller']",Mystery,2011,1,27000000.0,Relativity Media,PG-13,Not Original,No,161800000,Thriller,-0.5200570329726546,MediumBudget,0.22298890323188397,1,8,Top100,0
399,60784,Mama,2013-01-18,CMCSA,"Horror, Mystery",555d2ecd7e7574b54a0115b9bdc7093c,facebook,page,t,101,7769,"['Horror', 'Mystery']",Horror,2013,3,15000000.0,Universal Pictures,PG-13,Not Original,No,71628180,Horror,-0.723344064007942,MediumBudget,-0.2975421376636301,1,3,Top5,0
400,102313,Joker,2019-10-04,T,Action,4a44675860b93cbfe4b4fd8435ce586c,facebook,page,t,101,7769,['Action'],Action,2019,9,55000000.0,Warner Bros.,R,Not Original,Yes,335451311,Action,-0.17261956805510154,HighBudget,0.9722617389155029,4,1,Top5,1
401,95440,Five Feet Apart,2019-03-15,CBS,Drama,058ed59a9f5ccae9ae43b03c47493b8f,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,7000000.0,Lionsgate,PG-13,Not Original,No,45729221,Drama,-0.8585541102369723,MediumBudget,-0.460090692925233,4,19,Top100,0
402,59496,Star Wars: The Rise of Skywalker,2019-12-20,DIS,"Action, Fantasy, Adventure",eede915ca8055b0fd87ca08d6c987e0a,twitter,search_term,t,101,7769,"['Action', 'Fantasy', 'Adventure']",Action,2019,9,275000000.0,Walt Disney Pictures,PG-13,Original,Yes,515202542,Action,2.9712470836118063,HighBudget,1.8609309903668363,4,4,Top5,8
403,160110,Downhill,2020-02-14,FOXA,Drama,7f9e44308e4c52c4b81403412d57a11d,twitter,handle,t,101,7769,['Drama'],Drama,2020,10,0.0,Fox Searchlight Pictures,R,Remake,No,8900000,Drama,-0.9585862309718284,LowBudget,-0.6421700927464544,5,79,Top100,2
404,69528,John Wick: Chapter 3 - Parabellum,2019-05-17,LGF.A,"Thriller, Crime, Action",d7ed34218ac224f77d5d6f03866740b5,facebook,search_term,t,101,7769,"['Thriller', 'Crime', 'Action']",Thriller,2019,9,40000000.0,Lionsgate,R,Original,Yes,326700000,Thriller,-0.38697411248693614,MediumBudget,0.9289962716787984,4,19,Top100,2
405,119782,1917,2019-12-25,CMCSA,"Drama, War",799a55749c384a22659965ae49e4abaf,twitter,search_term,t,101,7769,"['Drama', 'War']",Drama,2019,9,100000000.0,Universal Pictures,R,Original,No,159227644,Drama,0.47044406524040233,HighBudget,0.10103235500714428,4,3,Top5,3
406,109432,Midway,2019-11-08,LGF.A,"Drama, Action, History",e80655ae71ba32a740313304b46e6e3f,facebook,page,t,101,7769,"['Drama', 'Action', 'History']",Drama,2019,9,100000000.0,Lionsgate,PG-13,Not Original,No,56846802,Drama,0.47044406524040233,HighBudget,-0.40512666107824347,4,19,Top100,0
407,24736,Jumanji: Welcome to the Jungle,2017-12-20,,"Adventure, Fantasy, Family",2546bdbcc74cdb584269ec84a19609dd,facebook,search_term,t,101,7769,"['Adventure', 'Fantasy', 'Family']",Adventure,2017,7,90000000.0,Sony Pictures,PG-13,Original,Yes,404508916,Adventure,0.38283239419277154,HighBudget,1.3996490407959197,3,193,Top100+,8
408,29431,Beauty and the Beast,2017-03-17,DIS,"Drama, Family, Musical, Fantasy",3cdefb05ea82d616c0810ea14db5b08a,twitter,search_term,t,101,7769,"['Drama', 'Family', 'Musical', 'Fantasy']",Drama,2017,7,160000000.0,Walt Disney Pictures,PG,Remake,No,504014165,Drama,1.4261579915747722,HighBudget,1.9127403488086994,3,4,Top5,6
409,24735,Rogue One: A Star Wars Story,2016-12-16,DIS,"Adventure, Action, Fantasy",7f84cf178265fd7e34daf6fd576eb672,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2016,6,200000000.0,Walt Disney Pictures,PG-13,Original,Yes,532177324,Adventure,2.0858411413240794,HighBudget,2.116414587871097,2,4,Top5,8
410,12273,Muppets Most Wanted,2014-03-21,DIS,"Adventure, Crime, Comedy",b3bdb041cbfd4830a59ff556b69102b3,facebook,search_term,t,101,7769,"['Adventure', 'Crime', 'Comedy']",Adventure,2014,4,55000000.0,Walt Disney Pictures,PG,Not Original,Yes,51178893,Adventure,-0.1098008111165081,HighBudget,-0.4129252021332964,1,4,Top5,4
411,127802,Annabelle Comes Home,2019-06-26,T,"Mystery, Thriller, Horror",b0f6dde1827e2e460f669b8175d1e504,twitter,search_term,t,101,7769,"['Mystery', 'Thriller', 'Horror']",Mystery,2019,9,27000000.0,Warner Bros.,R,Original,Yes,74152591,Thriller,-0.5727480509945261,MediumBudget,-0.3195688461423073,4,1,Top5,2
412,103513,After (2019),2019-04-12,,"Drama, Thriller, Romance",5f249c116a9c5e9db05c876feceafc68,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Romance']",Drama,2019,9,14000000.0,Aviron Pictures,PG-13,Not Original,No,69700000,Drama,-0.7585219895021161,MediumBudget,-0.34158193995521663,4,993,Top100+,0
413,55930,How to Train Your Dragon: The Hidden World,2019-02-22,CMCSA,Animation,98e6ee2f22805550f8800357cee7fa70,twitter,search_term,t,101,7769,['Animation'],Animation,2019,9,129000000.0,Universal Pictures,PG,Original,Yes,160799505,Family,0.8848628511419492,HighBudget,0.10880345359981841,4,3,Top5,6
414,90528,Just Mercy,2019-12-25,T,Drama,0555dbeb4f42b4abfb37f8975f8556f6,facebook,page,t,101,7769,['Drama'],Drama,2019,9,25000000.0,Warner Bros.,PG-13,Original,No,36001502,Drama,-0.6013286569187708,MediumBudget,-0.5081834081404012,4,1,Top5,9
415,18920,Ghostbusters,2016-07-15,,"Action, Comedy, Sci Fi",b14836f9ea4b744ae19ca78cf9027996,twitter,search_term,t,101,7769,"['Action', 'Comedy', 'Sci Fi']",Action,2016,6,144000000.0,Sony Pictures,PG-13,Remake,Yes,128350574,Action,1.2334014770755093,HighBudget,-0.01024290330845759,2,193,Top100+,4
416,99092,Jumanji: The Next Level,2019-12-13,,"Comedy, Action",78fac1cdbe5304b58f5576201958cef1,twitter,search_term,t,101,7769,"['Comedy', 'Action']",Comedy,2019,9,125000000.0,Sony Pictures,PG-13,Original,Yes,316831246,Comedy,0.82770163929346,HighBudget,0.8802062957707204,4,193,Top100+,8
417,16979,The Secret Life of Pets,2016-07-08,CMCSA,"Animation, Comedy, Family",2f560c66e1156212154490dee0a83337,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Family']",Animation,2016,6,75000000.0,Universal Pictures,PG,Original,Yes,368384330,Family,0.18307403365699992,HighBudget,1.2538377583289575,2,3,Top5,6
418,13010,Wonder Woman,2017-06-02,T,"Action, Fantasy, Adventure",aaf7058a16a5b375ab2b45e7cbef1d6d,twitter,handle,t,101,7769,"['Action', 'Fantasy', 'Adventure']",Action,2017,7,150000000.0,Warner Bros.,PG-13,Not Original,Yes,412563408,Action,1.2771114776834724,HighBudget,1.441181421010146,3,1,Top5,7
419,68235,The Angry Birds Movie 2,2019-08-13,,"Action, Animation, Adventure",3d2e2ecc9b68f1b6e2778c5272124e65,twitter,search_term,t,101,7769,"['Action', 'Animation', 'Adventure']",Action,2019,9,65000000.0,Sony Pictures,PG,Not Original,Yes,41657076,Action,-0.02971653843387845,HighBudget,-0.4802229058108921,4,193,Top100+,4
420,41303,Star Wars: The Last Jedi,2017-12-15,DIS,"Adventure, Action, Fantasy",5865905b172ec8646f38dc664a616a63,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2017,7,200000000.0,Walt Disney Pictures,PG-13,Original,Yes,1321000000,Adventure,2.0223440472828735,HighBudget,6.125466158954083,3,4,Top5,8
421,141052,Gretel & Hansel (2020),2020-01-31,,"Thriller, Horror, Fantasy",ddef04635a8f2f500be4b1cb9a864c27,twitter,handle,t,101,7769,"['Thriller', 'Horror', 'Fantasy']",Thriller,2020,10,5000000.0,United Artists,PG-13,Not Original,No,21300000,Thriller,-0.8871347161612169,LowBudget,-0.5808659300061362,5,96,Top100,0
422,74550,The Call of the Wild,2020-02-21,FOXA,Animation,bb6ee27ccf04e84d4308762a3e6787ad,twitter,search_term,t,101,7769,['Animation'],Animation,2020,10,125000000.0,20th Century Studios,PG,Not Original,No,62342368,Family,0.82770163929346,HighBudget,-0.37795721975452096,5,1015,Top100+,1
423,34331,Spider-Man: Homecoming,2017-07-07,,"Adventure, Action, Sci Fi",de5cae91436d54122b73f4e5eb14c4c9,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2017,7,175000000.0,Sony Pictures,PG-13,Not Original,Yes,334201140,Adventure,1.649727762483173,HighBudget,1.0371122991191624,3,193,Top100+,7
424,110815,Men In Black: International,2019-06-14,,"Sci Fi, Action, Comedy",beca3438deebf698c82863fc3e7c575e,twitter,search_term,t,101,7769,"['Sci Fi', 'Action', 'Comedy']",Sci Fi,2019,9,110000000.0,Sony Pictures,PG-13,Not Original,Yes,253900000,Fantasy,0.6133470948616254,HighBudget,0.5690815097840268,4,193,Top100+,7
425,63816,Spider-Man: Far From Home,2019-07-02,,"Comedy, Adventure, Action",de5cae91436d54122b73f4e5eb14c4c9,twitter,search_term,t,101,7769,"['Comedy', 'Adventure', 'Action']",Comedy,2019,9,160000000.0,Sony Pictures,PG-13,Not Original,Yes,390532085,Comedy,1.3278622429677407,HighBudget,1.24457470126701,4,193,Top100+,7
426,63820,The Lion King (Live Action),2019-07-19,DIS,"Animation, Adventure, Comedy",15b96807d7b1def7badff3cf0da2689f,twitter,search_term,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2019,9,260000000.0,Walt Disney Pictures,PG,Remake,No,543600000,Family,2.756892539179972,HighBudget,2.0013247312251714,4,4,Top5,6
427,123232,Black and Blue (2019),2019-10-25,,"Action, Crime, Drama",bcd7748293edbca5318a6ee45dd5265f,twitter,search_term,t,101,7769,"['Action', 'Crime', 'Drama']",Action,2019,9,12000000.0,Sony Pictures,R,Original,No,22700000,Action,-0.7871025954263607,MediumBudget,-0.5739444922773906,4,193,Top100+,3
428,10553,How to Train Your Dragon 2,2014-06-13,FOXA,"Adventure, Action, Animation",b81ce2892cb7ce6e4add5a0ad00f5a21,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2014,4,145000000.0,20th Century Fox,PG,Original,Yes,177002924,Adventure,1.2791207851662738,HighBudget,0.25885261665176507,1,7,Top100,6
429,111122,Rambo: Last Blood,2019-09-20,LGF.A,Action,df3eee0652eb7734dd30c6f424609022,twitter,search_term,t,101,7769,['Action'],Action,2019,9,50000000.0,Lionsgate,R,Not Original,Yes,44819352,Action,-0.24407108286571305,MediumBudget,-0.4645889798001016,4,19,Top100,1
430,44891,Peter Rabbit (2018),2018-02-09,,"Comedy, Adventure, Animation",77e7ec50d2ccc48a1f6561c179850527,facebook,page,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2018,8,50000000.0,Sony Pictures,PG,Not Original,No,351300000,Comedy,-0.23112256732860711,HighBudget,1.0820900399229516,3,193,Top100+,1
431,124584,Motherless Brooklyn,2019-11-09,T,"Crime, Drama",900318c0f9b843f29eabe0ed4c1b6fbf,instagram,page,t,101,7769,"['Crime', 'Drama']",Crime,2019,9,26000000.0,Warner Bros.,R,Not Original,No,9277736,Thriller,-0.5870383539566485,MediumBudget,-0.6403026097450935,4,1,Top5,5
432,110974,Fast & Furious Presents: Hobbs & Shaw,2019-08-02,CMCSA,Action,5b1d571e3c41f146762fa8552f3bdfec,twitter,search_term,t,101,7769,['Action'],Action,2019,9,200000000.0,Universal Pictures,PG-13,Original,Yes,173956935,Action,1.899474361452633,HighBudget,0.17385226246791077,4,3,Top5,8
433,111814,Downton Abbey (2019),2019-09-20,CMCSA,Drama,fc340626ca5e8d954e18734efcc29f93,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,16500000.0,Focus Features,PG,Not Original,Yes,194000000,Drama,-0.7227962320968103,MediumBudget,0.27294285267555407,4,81,Top100,4
434,117873,Angel has Fallen,2019-08-23,,Action,02b180c11e50a23eb3037a2b55f943af,twitter,search_term,t,101,7769,['Action'],Action,2019,9,40000000.0,Lionsgate,R,Original,Yes,147500000,Action,-0.38697411248693614,MediumBudget,0.04305224239936067,4,19,Top100,2
435,10546,X-Men: Days of Future Past,2014-05-23,FOXA,"Sci Fi, Adventure, Action",92b2699315370f07409bd100b0616d66,twitter,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2014,4,200000000.0,20th Century Fox,PG-13,Not Original,Yes,233921534,Fantasy,2.127906205021594,HighBudget,0.562742576052231,1,7,Top100,7
436,134416,Ready or Not,2019-08-21,FOXA,"Horror, Thriller",1fd18e907ceccbcec0a67b5ff864a41b,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2019,9,6000000.0,Fox Searchlight Pictures,R,Original,No,28714231,Horror,-0.8728444131990946,LowBudget,-0.544210831311111,4,79,Top100,3
